gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name	-log10(padj)	DE_status	is_translocated
ENSG00000086289.13	1245.27370931188	14.474472368757	2.91620363398369	9.73322884705662e-30	4.94632715026858e-29	EPDR1	28.30571716277098	Up	True
ENSG00000225968.8	94.3660755947755	12.1620306699754	3.12629268123812	5.23922464915594e-20	2.0908105958000402e-19	ELFN1	18.67968530765319	Up	True
ENSG00000231274.5	30.6136177072295	10.1809889191261	2.82585044627588	3.25846369199577e-14	1.07672004814369e-13	SBK3	12.967897200463288	Up	True
ENSG00000075073.16	38.3099664900735	10.1428062626188	2.71668206140297	1.15627330646668e-14	3.8817624631433504e-14	TACR2	13.410971043935392	Up	True
ENSG00000180347.15	19.3777502475118	9.40306577632818	2.76255179889187	4.48539386708923e-12	1.36460522592717e-11	ITPRID1	10.864992969867641	Up	True
ENSG00000115828.17	140.809548944804	9.1878996470184	1.2730695237915	1.1390359853596101e-15	3.94158864292277e-15	QPCT	14.404328702083633	Up	True
ENSG00000105388.17	15.8545176042521	9.02942001829934	2.721877093009	4.30251252298905e-11	1.2554845420738002e-10	CEACAM5	9.901188630090349	Up	True
ENSG00000153993.14	43.7284290417365	8.88711814015133	2.58122412577089	8.0920379320432e-12	2.43382695635854e-11	SEMA3D	10.613710303086307	Up	True
ENSG00000105852.11	40.340220739189	8.8505853486736	2.57990706576853	1.0072062485972699e-11	3.01537847507154e-11	PON3	10.52065816965343	Up	True
ENSG00000121797.10	14.5486046838399	8.80757701044932	2.68519627224513	1.3947652752565801e-10	3.98396606292947e-10	CCRL2	9.399684369732585	Up	True
ENSG00000136059.16	334.585813268895	8.75267897995496	0.514201575859506	9.14557085065878e-64	8.91055596693743e-63	VILL	62.050095197664554	Up	True
ENSG00000261857.7	703.649394905866	8.64831351913346	0.700224122827161	1.44103888965961e-33	7.99399956596469e-33	MIA	32.09723587965599	Up	True
ENSG00000214447.5	10.8307649481674	8.47633072537286	2.80229855782804	2.9629266514270603e-09	7.969093697366171e-09	FAM187A	8.098591066886648	Up	True
ENSG00000131771.14	134.708277019628	8.43358670240397	0.7140944664462	4.935325638439599e-31	2.57610159904853e-30	PPP1R1B	29.58903701280445	Up	True
ENSG00000108244.17	685.660426250268	8.40048494174587	0.316948154647695	7.758400785003111e-154	2.48170479194656e-152	KRT23	151.6052498807155	Up	True
ENSG00000268975.2	25.6337475900593	8.27235771551167	2.55184903581919	3.83680483521091e-10	1.07524277656065e-09	MIA-RAB4B	8.968493466337588	Up	True
ENSG00000105550.10	8.08416757386616	7.94033365323203	2.77209442914109	4.92918110197262e-08	1.24247094347281e-07	FGF21	6.905713758922176	Up	True
ENSG00000154016.14	59.1720760043878	7.7160468102974	1.27532146520507	1.7184845533463002e-11	5.1017650576533096e-11	GRAP	10.292279545042986	Up	True
ENSG00000105357.20	44.5606951435173	7.71162211404693	0.987257988877207	3.9510177587376704e-14	1.30196698082837e-13	MYH14	12.885400029766194	Up	True
ENSG00000172987.13	6.78231906487466	7.60255405661868	2.75230188660677	2.40881753794185e-07	5.85097915552913e-07	HPSE2	6.232771449087163	Up	True
ENSG00000105499.14	127.788727014894	7.59625134484419	0.563367262671682	7.95972261759102e-41	5.17085985034639e-40	PLA2G4C	39.286437233074196	Up	True
ENSG00000244219.7	27.3683767292399	7.5584785530097	1.29564253101781	7.45509371884602e-11	2.15273532674777e-10	TMEM225B	9.667009362280009	Up	True
ENSG00000182568.18	490.217085773648	7.52214828526832	0.306928524174692	5.94426750486924e-132	1.48842623266908e-130	SATB1	129.82727268438887	Up	True
ENSG00000188732.11	86.9363484791198	7.45699412048304	0.965137509414769	1.06780763858172e-13	3.45997706945775e-13	FAM221A	12.460926779427156	Up	True
ENSG00000163380.16	6.95414597164126	7.40853011342697	2.60112184114951	1.65727241359045e-07	4.06373502321881e-07	LMOD3	6.391074618072972	Up	True
ENSG00000183760.11	295.274418231757	7.37682494998306	0.363616373428048	7.85755849795389e-91	1.14613366118838e-89	ACP7	88.94076473234101	Up	True
ENSG00000005981.13	8.25887897756605	7.31148402826532	2.55615211482858	1.46362785413673e-07	3.59784091300998e-07	ASB4	6.443958043916923	Up	True
ENSG00000261115.7	160.00510000772	7.20624724687251	0.461200808896392	1.63040524366411e-54	1.36383548761899e-53	TMEM178B	52.86523801320464	Up	True
ENSG00000272104.1	5.79137093843881	7.10596602171335	2.65987357438844	1.78927779689272e-06	4.13138349382173e-06	ENSG00000272104	5.3839044899615764	Up	True
ENSG00000283321.1	6.41021377948577	7.08924517442952	2.73254811955877	6.28539842671132e-06	1.40182346723992e-05	ENSG00000283321	4.853306673980456	Up	True
ENSG00000116035.4	5.73737737870434	7.07122022924607	2.60585465694239	9.34010654306587e-07	2.18706216826032e-06	VAX2	5.660138871764069	Up	True
ENSG00000141293.16	5.65425224545815	7.0647735114013	2.62180000303263	1.21238538815301e-06	2.82404969747108e-06	SKAP1	5.549127664862605	Up	True
ENSG00000167755.15	113.505364220101	7.04654335526867	0.611321463682535	2.9075336484765196e-30	1.49328350724899e-29	KLK6	28.82585773149462	Up	True
ENSG00000153902.14	17.7472440411571	7.0305082821033	1.32933385583616	2.8501015781873304e-09	7.672908599124281e-09	LGI4	8.115039975151593	Up	True
ENSG00000171345.13	135.689342080046	6.99983057361101	0.459397965127783	4.76845866655611e-52	3.81325580197732e-51	KRT19	50.41870406027552	Up	True
ENSG00000119946.12	313.197039925757	6.92680898063273	0.294564911682417	6.88598535500454e-122	1.5302114813846202e-120	CNNM1	119.81524854378934	Up	True
ENSG00000122641.11	16415.6164607815	6.91587808076849	0.0605029587894232	0.0	1e-300	INHBA	300.0	Up	True
